Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,3418,,,Total Duration(ms)
2019-05-22T12:07:41.295-0400,261,364,75,702,,,,,,,,,1112
2019-05-22T12:07:41.997-0400,303,651,83,1037,,,,,,,,,1113
2019-05-22T12:07:43.035-0400,274,312,191,782,,,,,,,,,1113
2019-05-22T12:07:43.818-0400,190,324,61,578,,,,,,,,,1113
2019-05-22T12:07:44.396-0400,169,794,168,1139,,,,,,,,,1113
2019-05-22T12:07:45.536-0400,210,337,57,607,,,,,,,,,1114
2019-05-22T12:07:46.143-0400,179,344,416,943,,,,,,,,,1114
2019-05-22T12:07:47.087-0400,244,836,101,1183,,,,,,,,,1114
2019-05-22T12:07:48.270-0400,231,386,137,758,,,,,,,,,1114
2019-05-22T12:07:49.028-0400,229,284,79,602,,,,,,,,,1114
2019-05-22T12:07:49.631-0400,239,714,91,1045,,,,,,,,,1114
2019-05-22T12:07:50.677-0400,252,418,83,755,,,,,,,,,1115
2019-05-22T12:07:51.433-0400,250,582,95,931,,,,,,,,,1116
2019-05-22T12:07:52.365-0400,261,586,89,943,,,,,,,,,1116
2019-05-22T12:07:53.308-0400,226,472,258,958,,,,,,,,,1116
2019-05-22T12:07:54.266-0400,267,496,76,841,,,,,,,,,1117
2019-05-22T12:07:55.108-0400,292,654,1265,2212,,,,,,,,,1117
2019-05-22T12:07:57.320-0400,178,313,188,684,,,,,,,,,1118
2019-05-22T12:07:58.005-0400,193,306,153,654,,,,,,,,,1118
2019-05-22T12:07:58.660-0400,206,315,1995,2586,,,,,,,,,1118
2019-05-22T12:08:01.246-0400,160,287,610,1059,,,,,,,,,1118
2019-05-22T12:08:02.305-0400,202,317,101,624,,,,,,,,,1118
2019-05-22T12:02:01.825-0400,6055,4612,808,12069,,,,,,,,,1119
2019-05-22T12:02:13.895-0400,704,503,372,1597,,,,,,,,,1119
2019-05-22T12:02:15.493-0400,685,494,168,1368,,,,,,,,,1119
2019-05-22T12:02:16.862-0400,619,846,206,1678,,,,,,,,,1119
2019-05-22T12:02:18.540-0400,452,397,199,1053,,,,,,,,,1119
2019-05-22T12:02:19.594-0400,347,965,135,1452,,,,,,,,,1121
2019-05-22T12:02:21.047-0400,409,470,137,1056,,,,,,,,,1121
2019-05-22T12:02:22.104-0400,410,1044,153,1610,,,,,,,,,1122
2019-05-22T12:02:23.714-0400,293,475,119,890,,,,,,,,,1122
2019-05-22T12:02:24.604-0400,310,487,111,910,,,,,,,,,1122
2019-05-22T12:02:25.515-0400,289,522,99,915,,,,,,,,,1122
2019-05-22T12:02:26.430-0400,234,369,70,677,,,,,,,,,1123
2019-05-22T12:02:27.108-0400,272,321,67,662,,,,,,,,,1123
2019-05-22T12:02:27.771-0400,236,774,463,1487,,,,,,,,,1124
2019-05-22T12:02:29.258-0400,283,407,78,774,,,,,,,,,1124
2019-05-22T12:02:30.032-0400,284,350,75,710,,,,,,,,,1125
2019-05-22T12:02:30.743-0400,256,469,1091,1821,,,,,,,,,1125
2019-05-22T12:02:32.565-0400,330,372,90,795,,,,,,,,,1126
2019-05-22T12:02:33.361-0400,264,685,132,1083,,,,,,,,,1126
2019-05-22T12:02:34.444-0400,388,364,510,1266,,,,,,,,,1126
2019-05-22T12:02:35.711-0400,346,913,142,1407,,,,,,,,,1126
2019-05-22T12:02:37.119-0400,370,277,78,732,,,,,,,,,1127
2019-05-22T12:02:37.851-0400,193,298,273,778,,,,,,,,,1127
2019-05-22T12:02:38.630-0400,281,720,107,1113,,,,,,,,,1127
2019-05-22T12:02:39.743-0400,283,630,562,1483,,,,,,,,,1127
2019-05-22T12:02:41.226-0400,237,747,1075,2063,,,,,,,,,1127
2019-05-22T12:02:43.289-0400,216,345,83,646,,,,,,,,,1129
2019-05-22T12:02:43.936-0400,227,691,90,1010,,,,,,,,,1130
2019-05-22T12:02:44.946-0400,261,466,91,825,,,,,,,,,1130
2019-05-22T12:02:45.772-0400,262,349,304,918,,,,,,,,,1130
2019-05-22T12:02:46.691-0400,239,459,79,783,,,,,,,,,1131
2019-05-22T12:02:47.474-0400,228,531,87,848,,,,,,,,,1131
2019-05-22T12:02:48.322-0400,255,332,225,817,,,,,,,,,1131
2019-05-22T12:02:49.140-0400,217,823,90,1132,,,,,,,,,1132
2019-05-22T12:02:50.273-0400,245,482,89,821,,,,,,,,,1132
2019-05-22T12:02:51.094-0400,206,516,666,1395,,,,,,,,,1132
2019-05-22T12:02:52.490-0400,240,524,102,868,,,,,,,,,1132
2019-05-22T12:02:53.358-0400,233,479,101,815,,,,,,,,,1133
2019-05-22T12:02:54.174-0400,246,981,94,1325,,,,,,,,,1134
2019-05-22T12:02:55.500-0400,254,336,189,782,,,,,,,,,1134
2019-05-22T12:02:56.283-0400,257,335,85,679,,,,,,,,,1135
2019-05-22T12:02:56.962-0400,248,697,81,1032,,,,,,,,,1137
2019-05-22T12:02:57.994-0400,311,376,121,811,,,,,,,,,1137
2019-05-22T12:02:58.806-0400,211,3479,74,3765,,,,,,,,,1137
2019-05-22T12:03:02.572-0400,158,559,96,817,,,,,,,,,1138
2019-05-22T12:03:03.390-0400,261,457,86,814,,,,,,,,,1139
2019-05-22T12:03:04.204-0400,272,447,89,810,,,,,,,,,1139
2019-05-22T12:03:05.014-0400,223,714,76,1018,,,,,,,,,1139
2019-05-22T12:03:06.033-0400,283,373,61,719,,,,,,,,,1139
2019-05-22T12:03:06.752-0400,202,395,81,680,,,,,,,,,1139
2019-05-22T12:03:07.432-0400,209,970,84,1265,,,,,,,,,1140
2019-05-22T12:03:08.698-0400,251,331,183,767,,,,,,,,,1140
2019-05-22T12:03:09.466-0400,286,370,74,732,,,,,,,,,1141
2019-05-22T12:03:10.199-0400,266,706,84,1060,,,,,,,,,1141
2019-05-22T12:03:11.260-0400,292,465,154,912,,,,,,,,,1141
2019-05-22T12:03:12.172-0400,267,477,94,864,,,,,,,,,1142
2019-05-22T12:03:13.037-0400,230,672,82,985,,,,,,,,,1142
2019-05-22T12:03:14.023-0400,244,488,84,817,,,,,,,,,1142
2019-05-22T12:03:14.841-0400,196,354,69,624,,,,,,,,,1143
2019-05-22T12:03:15.465-0400,244,892,82,1221,,,,,,,,,1143
2019-05-22T12:03:16.687-0400,257,475,82,818,,,,,,,,,1143
2019-05-22T12:03:17.505-0400,213,518,114,859,,,,,,,,,1144
2019-05-22T12:03:18.365-0400,202,593,172,968,,,,,,,,,1145
2019-05-22T12:03:19.334-0400,296,451,78,829,,,,,,,,,1145
2019-05-22T12:03:20.164-0400,196,437,87,724,,,,,,,,,1146
2019-05-22T12:03:20.888-0400,224,711,85,1026,,,,,,,,,1146
2019-05-22T12:03:21.914-0400,220,507,77,808,,,,,,,,,1146
2019-05-22T12:03:22.723-0400,268,328,74,671,,,,,,,,,1147
2019-05-22T12:03:23.395-0400,187,801,87,1080,,,,,,,,,1147
2019-05-22T12:03:24.475-0400,246,287,69,605,,,,,,,,,1148
2019-05-22T12:03:25.080-0400,225,327,68,625,,,,,,,,,1148
2019-05-22T12:03:25.706-0400,185,334,458,986,,,,,,,,,1149
2019-05-22T12:03:26.692-0400,241,421,85,749,,,,,,,,,1149
2019-05-22T12:03:27.441-0400,282,450,114,851,,,,,,,,,1150
2019-05-22T12:03:28.293-0400,244,458,1185,1899,,,,,,,,,1150
2019-05-22T12:03:30.193-0400,226,415,83,727,,,,,,,,,1151
2019-05-22T12:03:30.920-0400,221,1125,85,1432,,,,,,,,,1151
2019-05-22T12:03:32.353-0400,292,438,71,810,,,,,,,,,1151
2019-05-22T12:03:33.163-0400,264,477,98,843,,,,,,,,,1151
2019-05-22T12:03:34.007-0400,259,561,106,927,,,,,,,,,1152
2019-05-22T12:03:34.935-0400,579,319,83,983,,,,,,,,,1152
2019-05-22T12:03:35.919-0400,425,710,360,1508,,,,,,,,,1152
2019-05-22T12:03:37.427-0400,545,446,223,1216,,,,,,,,,1152
2019-05-22T12:03:38.644-0400,1026,848,575,2523,,,,,,,,,1152
2019-05-22T12:03:41.167-0400,1470,499,152,2123,,,,,,,,,1153
2019-05-22T12:03:43.291-0400,414,612,407,1615,,,,,,,,,1154
2019-05-22T12:03:44.906-0400,598,783,223,1611,,,,,,,,,1156
2019-05-22T12:03:46.517-0400,533,417,91,1049,,,,,,,,,1156
2019-05-22T12:03:47.567-0400,1007,361,348,1725,,,,,,,,,1157
2019-05-22T12:03:49.293-0400,193,357,71,623,,,,,,,,,1158
2019-05-22T12:03:49.917-0400,212,360,68,647,,,,,,,,,1158
2019-05-22T12:03:50.564-0400,210,949,87,1247,,,,,,,,,1158
2019-05-22T12:03:51.812-0400,227,310,58,603,,,,,,,,,1158
2019-05-22T12:03:52.416-0400,286,341,77,706,,,,,,,,,1159
2019-05-22T12:03:53.123-0400,195,1056,82,1336,,,,,,,,,1159
2019-05-22T12:03:54.459-0400,243,371,98,714,,,,,,,,,1159
2019-05-22T12:03:55.174-0400,212,330,81,636,,,,,,,,,1160
2019-05-22T12:03:55.810-0400,305,1036,82,1428,,,,,,,,,1160
2019-05-22T12:03:57.238-0400,253,324,109,690,,,,,,,,,1160
2019-05-22T12:03:57.928-0400,299,311,83,695,,,,,,,,,1160
2019-05-22T12:03:58.624-0400,240,1052,91,1386,,,,,,,,,1161
2019-05-22T12:04:00.010-0400,228,600,79,910,,,,,,,,,1162
2019-05-22T12:04:00.921-0400,254,483,107,863,,,,,,,,,1163
2019-05-22T12:04:01.785-0400,188,709,81,984,,,,,,,,,1163
2019-05-22T12:04:02.769-0400,227,502,75,809,,,,,,,,,1163
2019-05-22T12:04:03.579-0400,234,504,81,821,,,,,,,,,1165
2019-05-22T12:04:04.400-0400,214,828,91,1139,,,,,,,,,1165
2019-05-22T12:04:05.540-0400,275,327,73,677,,,,,,,,,1165
2019-05-22T12:04:06.224-0400,189,324,62,576,,,,,,,,,1166
2019-05-22T12:04:06.801-0400,191,913,97,1202,,,,,,,,,1166
2019-05-22T12:04:08.003-0400,255,465,88,811,,,,,,,,,1166
2019-05-22T12:04:08.814-0400,226,500,104,833,,,,,,,,,1167
2019-05-22T12:04:09.648-0400,207,811,105,1125,,,,,,,,,1167
2019-05-22T12:04:10.774-0400,242,475,85,803,,,,,,,,,1168
2019-05-22T12:04:11.577-0400,287,334,73,695,,,,,,,,,1168
2019-05-22T12:04:12.273-0400,272,700,81,1055,,,,,,,,,1168
2019-05-22T12:04:13.329-0400,208,350,74,634,,,,,,,,,1169
2019-05-22T12:04:13.963-0400,203,307,69,585,,,,,,,,,1169
2019-05-22T12:04:14.549-0400,231,305,64,601,,,,,,,,,1170
2019-05-22T12:04:15.150-0400,165,577,78,823,,,,,,,,,1170
2019-05-22T12:04:15.974-0400,237,499,82,822,,,,,,,,,1170
2019-05-22T12:04:16.797-0400,263,469,90,827,,,,,,,,,1170
2019-05-22T12:04:17.625-0400,186,743,89,1019,,,,,,,,,1171
2019-05-22T12:04:18.644-0400,267,466,83,818,,,,,,,,,1171
2019-05-22T12:04:19.463-0400,277,332,83,693,,,,,,,,,1171
2019-05-22T12:04:20.156-0400,215,949,75,1242,,,,,,,,,1171
2019-05-22T12:04:21.398-0400,250,1029,55,1340,,,,,,,,,1171
2019-05-22T12:04:22.739-0400,158,1030,88,1277,,,,,,,,,1172
2019-05-22T12:04:24.017-0400,268,392,260,926,,,,,,,,,1172
2019-05-22T12:04:24.943-0400,181,292,75,555,,,,,,,,,1172
2019-05-22T12:04:25.499-0400,214,1014,85,1319,,,,,,,,,1173
2019-05-22T12:04:26.819-0400,248,392,81,756,,,,,,,,,1174
2019-05-22T12:04:27.575-0400,332,274,86,698,,,,,,,,,1174
2019-05-22T12:04:28.274-0400,177,1265,71,1518,,,,,,,,,1174
2019-05-22T12:04:29.792-0400,230,509,82,827,,,,,,,,,1174
2019-05-22T12:04:30.620-0400,211,423,108,747,,,,,,,,,1175
2019-05-22T12:04:31.368-0400,236,878,78,1197,,,,,,,,,1176
2019-05-22T12:04:32.565-0400,285,367,64,717,,,,,,,,,1176
2019-05-22T12:04:33.283-0400,242,351,57,658,,,,,,,,,1176
2019-05-22T12:04:33.942-0400,235,1065,97,1399,,,,,,,,,1176
2019-05-22T12:04:35.342-0400,210,510,90,811,,,,,,,,,1177
2019-05-22T12:04:36.154-0400,220,506,86,838,,,,,,,,,1177
2019-05-22T12:04:36.992-0400,288,836,94,1226,,,,,,,,,1177
2019-05-22T12:04:38.218-0400,693,311,59,1064,,,,,,,,,1178
2019-05-22T12:04:39.283-0400,263,302,74,641,,,,,,,,,1178
2019-05-22T12:04:39.924-0400,203,749,92,1047,,,,,,,,,1179
2019-05-22T12:04:40.972-0400,849,386,88,1325,,,,,,,,,1179
2019-05-22T12:04:42.298-0400,259,964,99,1326,,,,,,,,,1179
2019-05-22T12:04:43.625-0400,263,403,103,772,,,,,,,,,1181
2019-05-22T12:04:44.397-0400,204,328,150,684,,,,,,,,,1181
2019-05-22T12:04:45.082-0400,206,911,83,1203,,,,,,,,,1182
2019-05-22T12:04:46.286-0400,235,302,75,621,,,,,,,,,1182
2019-05-22T12:04:46.908-0400,202,313,63,579,,,,,,,,,1183
2019-05-22T12:04:47.487-0400,241,897,76,1216,,,,,,,,,1183
2019-05-22T12:04:48.704-0400,266,326,60,655,,,,,,,,,1184
2019-05-22T12:04:49.359-0400,204,303,58,581,,,,,,,,,1186
2019-05-22T12:04:49.940-0400,208,287,65,567,,,,,,,,,1186
2019-05-22T12:04:50.507-0400,196,531,94,837,,,,,,,,,1190
2019-05-22T12:04:51.345-0400,280,513,80,881,,,,,,,,,1191
2019-05-22T12:04:52.227-0400,324,349,72,746,,,,,,,,,1194
2019-05-22T12:04:52.974-0400,257,759,79,1098,,,,,,,,,1195
2019-05-22T12:04:54.073-0400,239,493,80,816,,,,,,,,,1195
2019-05-22T12:04:54.889-0400,204,339,71,617,,,,,,,,,1196
2019-05-22T12:04:55.507-0400,222,583,65,873,,,,,,,,,1196
2019-05-22T12:04:56.381-0400,217,313,72,610,,,,,,,,,1197
2019-05-22T12:04:56.991-0400,212,363,71,648,,,,,,,,,1197
2019-05-22T12:04:57.640-0400,188,298,65,558,,,,,,,,,1199
2019-05-22T12:04:58.198-0400,201,605,87,894,,,,,,,,,1199
2019-05-22T12:04:59.092-0400,382,340,84,807,,,,,,,,,1200
2019-05-22T12:04:59.900-0400,167,309,69,551,,,,,,,,,1200
2019-05-22T12:05:00.451-0400,173,946,76,1200,,,,,,,,,1202
2019-05-22T12:05:01.652-0400,197,318,61,586,,,,,,,,,1202
2019-05-22T12:05:02.239-0400,177,535,61,778,,,,,,,,,1203
2019-05-22T12:05:03.018-0400,208,342,57,611,,,,,,,,,1204
2019-05-22T12:05:03.629-0400,164,634,72,875,,,,,,,,,1204
2019-05-22T12:05:04.504-0400,244,394,109,750,,,,,,,,,1204
2019-05-22T12:05:05.255-0400,225,478,85,789,,,,,,,,,1207
2019-05-22T12:05:06.044-0400,250,660,87,999,,,,,,,,,1207
2019-05-22T12:05:07.044-0400,251,409,81,743,,,,,,,,,1207
2019-05-22T12:05:07.788-0400,229,512,109,851,,,,,,,,,1209
2019-05-22T12:05:08.639-0400,237,772,82,1094,,,,,,,,,1210
2019-05-22T12:05:09.733-0400,235,355,77,669,,,,,,,,,1211
2019-05-22T12:05:10.403-0400,222,373,64,664,,,,,,,,,1212
2019-05-22T12:05:11.068-0400,197,337,75,614,,,,,,,,,1212
2019-05-22T12:05:11.682-0400,196,474,93,764,,,,,,,,,1212
2019-05-22T12:05:12.447-0400,253,302,75,632,,,,,,,,,1212
2019-05-22T12:05:13.080-0400,257,347,75,682,,,,,,,,,1213
2019-05-22T12:05:13.762-0400,227,313,64,606,,,,,,,,,1213
2019-05-22T12:05:14.369-0400,202,711,72,988,,,,,,,,,1213
2019-05-22T12:05:15.358-0400,231,507,158,902,,,,,,,,,1214
2019-05-22T12:05:16.261-0400,205,331,54,591,,,,,,,,,1214
2019-05-22T12:05:16.853-0400,185,909,91,1186,,,,,,,,,1215
2019-05-22T12:05:18.039-0400,220,312,61,598,,,,,,,,,1215
2019-05-22T12:05:18.638-0400,202,319,66,604,,,,,,,,,1215
2019-05-22T12:05:19.243-0400,212,1151,78,1446,,,,,,,,,1215
2019-05-22T12:05:20.689-0400,229,512,78,820,,,,,,,,,1216
2019-05-22T12:05:21.510-0400,204,427,102,735,,,,,,,,,1216
2019-05-22T12:05:22.245-0400,241,668,83,994,,,,,,,,,1216
2019-05-22T12:05:23.240-0400,220,630,69,922,,,,,,,,,1216
2019-05-22T12:05:24.162-0400,203,542,86,832,,,,,,,,,1217
2019-05-22T12:05:24.995-0400,232,805,96,1139,,,,,,,,,1217
2019-05-22T12:05:26.135-0400,246,475,79,805,,,,,,,,,1217
2019-05-22T12:05:26.940-0400,207,341,74,623,,,,,,,,,1217
2019-05-22T12:05:27.564-0400,211,1022,76,1313,,,,,,,,,1218
2019-05-22T12:05:28.878-0400,249,492,77,824,,,,,,,,,1218
2019-05-22T12:05:29.702-0400,235,397,105,741,,,,,,,,,1218
2019-05-22T12:05:30.443-0400,229,722,83,1036,,,,,,,,,1218
2019-05-22T12:05:31.480-0400,231,379,61,673,,,,,,,,,1218
2019-05-22T12:05:32.154-0400,208,445,89,747,,,,,,,,,1218
2019-05-22T12:05:32.901-0400,212,964,85,1314,,,,,,,,,1218
2019-05-22T12:05:34.216-0400,215,319,58,594,,,,,,,,,1218
2019-05-22T12:05:34.810-0400,198,363,63,626,,,,,,,,,1219
2019-05-22T12:05:35.436-0400,212,309,109,632,,,,,,,,,1219
2019-05-22T12:05:36.069-0400,267,658,87,1017,,,,,,,,,1219
2019-05-22T12:05:37.086-0400,261,379,69,711,,,,,,,,,1219
2019-05-22T12:05:37.797-0400,184,349,57,600,,,,,,,,,1220
2019-05-22T12:05:38.398-0400,201,1053,105,1362,,,,,,,,,1221
2019-05-22T12:05:39.760-0400,213,290,79,584,,,,,,,,,1221
2019-05-22T12:05:40.345-0400,157,300,67,527,,,,,,,,,1221
2019-05-22T12:05:40.873-0400,181,276,56,519,,,,,,,,,1221
2019-05-22T12:05:41.392-0400,161,867,89,1118,,,,,,,,,1222
2019-05-22T12:05:42.511-0400,225,330,65,621,,,,,,,,,1222
2019-05-22T12:05:43.132-0400,191,327,67,586,,,,,,,,,1222
2019-05-22T12:05:43.719-0400,198,312,65,586,,,,,,,,,1222
2019-05-22T12:05:44.306-0400,179,700,86,977,,,,,,,,,1223
2019-05-22T12:05:45.283-0400,700,294,81,1076,,,,,,,,,1223
2019-05-22T12:05:46.360-0400,167,276,52,502,,,,,,,,,1223
2019-05-22T12:05:46.862-0400,220,764,102,1088,,,,,,,,,1223
2019-05-22T12:05:47.951-0400,232,481,69,792,,,,,,,,,1224
2019-05-22T12:05:48.744-0400,220,320,55,602,,,,,,,,,1224
2019-05-22T12:05:49.347-0400,236,927,86,1251,,,,,,,,,1224
2019-05-22T12:05:50.599-0400,198,422,65,689,,,,,,,,,1224
2019-05-22T12:05:51.288-0400,255,381,70,707,,,,,,,,,1224
2019-05-22T12:05:51.996-0400,216,1369,86,1677,,,,,,,,,1224
2019-05-22T12:05:53.673-0400,233,393,82,719,,,,,,,,,1225
2019-05-22T12:05:54.393-0400,217,1050,96,1365,,,,,,,,,1225
2019-05-22T12:05:55.759-0400,287,453,93,837,,,,,,,,,1226
2019-05-22T12:05:56.597-0400,242,434,92,770,,,,,,,,,1226
2019-05-22T12:05:57.367-0400,217,910,82,1213,,,,,,,,,1226
2019-05-22T12:05:58.581-0400,221,512,148,888,,,,,,,,,1227
2019-05-22T12:05:59.469-0400,271,379,64,725,,,,,,,,,1227
2019-05-22T12:06:00.195-0400,193,551,90,836,,,,,,,,,1228
2019-05-22T12:06:01.031-0400,668,315,58,1042,,,,,,,,,1229
2019-05-22T12:06:02.074-0400,200,308,61,571,,,,,,,,,1230
2019-05-22T12:06:02.645-0400,266,809,86,1163,,,,,,,,,1230
2019-05-22T12:06:03.808-0400,193,318,62,575,,,,,,,,,1230
2019-05-22T12:06:04.384-0400,171,319,57,554,,,,,,,,,1230
2019-05-22T12:06:04.939-0400,168,303,68,540,,,,,,,,,1230
2019-05-22T12:06:05.480-0400,175,473,77,732,,,,,,,,,1231
2019-05-22T12:06:06.212-0400,267,361,121,766,,,,,,,,,1232
2019-05-22T12:06:06.979-0400,198,534,90,825,,,,,,,,,1233
2019-05-22T12:06:07.804-0400,252,885,83,1224,,,,,,,,,1234
2019-05-22T12:06:09.029-0400,223,507,86,821,,,,,,,,,1234
2019-05-22T12:06:09.851-0400,184,543,80,812,,,,,,,,,1234
2019-05-22T12:06:10.664-0400,255,617,95,970,,,,,,,,,1234
2019-05-22T12:06:11.635-0400,221,466,120,808,,,,,,,,,1235
2019-05-22T12:06:12.444-0400,245,452,94,793,,,,,,,,,1235
2019-05-22T12:06:13.237-0400,215,710,74,1006,,,,,,,,,1235
2019-05-22T12:06:14.243-0400,210,529,101,843,,,,,,,,,1235
2019-05-22T12:06:15.087-0400,211,502,96,813,,,,,,,,,1235
2019-05-22T12:06:15.901-0400,183,569,77,832,,,,,,,,,1235
2019-05-22T12:06:16.733-0400,200,326,58,587,,,,,,,,,1235
2019-05-22T12:06:17.320-0400,179,310,55,545,,,,,,,,,1235
2019-05-22T12:06:17.866-0400,190,305,53,549,,,,,,,,,1236
2019-05-22T12:06:18.416-0400,179,792,84,1056,,,,,,,,,1236
2019-05-22T12:06:19.473-0400,303,432,76,817,,,,,,,,,1236
2019-05-22T12:06:20.291-0400,213,413,103,743,,,,,,,,,1237
2019-05-22T12:06:21.034-0400,300,815,74,1195,,,,,,,,,1238
2019-05-22T12:06:22.230-0400,177,352,83,616,,,,,,,,,1238
2019-05-22T12:06:22.846-0400,194,329,60,595,,,,,,,,,1239
2019-05-22T12:06:23.441-0400,173,335,63,572,,,,,,,,,1240
2019-05-22T12:06:24.014-0400,161,638,88,890,,,,,,,,,1241
2019-05-22T12:06:24.904-0400,307,524,75,909,,,,,,,,,1241
2019-05-22T12:06:25.814-0400,218,362,72,658,,,,,,,,,1242
2019-05-22T12:06:26.472-0400,184,819,91,1095,,,,,,,,,1242
2019-05-22T12:06:27.567-0400,227,503,77,811,,,,,,,,,1243
2019-05-22T12:06:28.378-0400,233,323,67,627,,,,,,,,,1243
2019-05-22T12:06:29.006-0400,177,954,82,1217,,,,,,,,,1243
2019-05-22T12:06:30.224-0400,254,686,99,1042,,,,,,,,,1246
2019-05-22T12:06:31.267-0400,294,335,98,732,,,,,,,,,1246
2019-05-22T12:06:32.000-0400,280,627,101,1010,,,,,,,,,1246
2019-05-22T12:06:33.010-0400,285,431,86,803,,,,,,,,,1247
2019-05-22T12:06:33.814-0400,227,497,75,801,,,,,,,,,1247
2019-05-22T12:06:34.615-0400,225,603,83,913,,,,,,,,,1248
2019-05-22T12:06:35.529-0400,250,461,60,772,,,,,,,,,1248
2019-05-22T12:06:36.302-0400,181,315,122,632,,,,,,,,,1248
2019-05-22T12:06:36.935-0400,195,307,67,570,,,,,,,,,1249
2019-05-22T12:06:37.505-0400,199,485,82,769,,,,,,,,,1249
2019-05-22T12:06:38.274-0400,210,460,93,767,,,,,,,,,1250
2019-05-22T12:06:39.042-0400,261,313,62,636,,,,,,,,,1250
2019-05-22T12:06:39.679-0400,209,1106,88,1405,,,,,,,,,1250
2019-05-22T12:06:41.084-0400,231,496,75,804,,,,,,,,,1251
2019-05-22T12:06:41.889-0400,273,449,160,893,,,,,,,,,1251
2019-05-22T12:06:42.782-0400,227,745,83,1056,,,,,,,,,1251
2019-05-22T12:06:43.839-0400,230,392,66,699,,,,,,,,,1252
2019-05-22T12:06:44.539-0400,234,313,66,614,,,,,,,,,1252
2019-05-22T12:06:45.154-0400,197,869,64,1132,,,,,,,,,1252
2019-05-22T12:06:46.286-0400,262,346,68,680,,,,,,,,,1253
2019-05-22T12:06:46.966-0400,232,331,86,651,,,,,,,,,1256
2019-05-22T12:06:47.618-0400,197,330,69,601,,,,,,,,,1256
2019-05-22T12:06:48.220-0400,212,647,92,954,,,,,,,,,1257
2019-05-22T12:06:49.175-0400,241,369,492,1114,,,,,,,,,1258
2019-05-22T12:06:50.289-0400,220,380,56,664,,,,,,,,,1259
2019-05-22T12:06:50.954-0400,236,546,113,946,,,,,,,,,1260
2019-05-22T12:06:51.900-0400,237,342,62,643,,,,,,,,,1261
2019-05-22T12:06:52.543-0400,197,362,56,617,,,,,,,,,1262
2019-05-22T12:06:53.161-0400,219,366,276,863,,,,,,,,,1262
2019-05-22T12:06:54.025-0400,188,326,58,578,,,,,,,,,1263
2019-05-22T12:06:54.603-0400,175,376,302,856,,,,,,,,,1263
2019-05-22T12:06:55.460-0400,260,368,97,726,,,,,,,,,1264
2019-05-22T12:06:56.186-0400,185,740,3287,4213,,,,,,,,,1264
2019-05-22T12:07:00.400-0400,184,479,83,749,,,,,,,,,1265
2019-05-22T12:07:01.149-0400,208,1240,81,1532,,,,,,,,,1266
2019-05-22T12:07:02.681-0400,231,505,866,1603,,,,,,,,,1266
2019-05-22T12:07:04.285-0400,287,789,85,1167,,,,,,,,,1266
2019-05-22T12:07:05.452-0400,249,306,239,805,,,,,,,,,1266
2019-05-22T12:07:06.258-0400,258,435,378,1072,,,,,,,,,1267
2019-05-22T12:07:07.331-0400,178,492,144,816,,,,,,,,,1267
2019-05-22T12:07:08.147-0400,217,481,79,781,,,,,,,,,1269
2019-05-22T12:07:08.929-0400,204,330,61,597,,,,,,,,,1270
2019-05-22T12:07:09.526-0400,273,1095,79,1449,,,,,,,,,1271
2019-05-22T12:07:10.975-0400,324,414,97,840,,,,,,,,,1271
2019-05-22T12:07:11.815-0400,208,294,271,775,,,,,,,,,1272
2019-05-22T12:07:12.591-0400,272,796,78,1151,,,,,,,,,1272
2019-05-22T12:07:13.742-0400,197,434,108,741,,,,,,,,,1274
2019-05-22T12:07:14.484-0400,215,366,63,645,,,,,,,,,1275
2019-05-22T12:07:15.129-0400,210,980,85,1278,,,,,,,,,1276
2019-05-22T12:07:16.408-0400,297,437,129,875,,,,,,,,,1277
2019-05-22T12:07:17.283-0400,246,429,76,755,,,,,,,,,1277
2019-05-22T12:07:18.040-0400,243,801,1223,2268,,,,,,,,,1278
2019-05-22T12:07:20.309-0400,169,304,58,533,,,,,,,,,1278
2019-05-22T12:07:20.842-0400,266,742,974,1986,,,,,,,,,1278
2019-05-22T12:07:22.829-0400,205,454,84,744,,,,,,,,,1279
2019-05-22T12:07:23.573-0400,233,618,87,943,,,,,,,,,1279
2019-05-22T12:07:24.517-0400,224,490,102,818,,,,,,,,,1281
2019-05-22T12:07:25.335-0400,308,305,68,688,,,,,,,,,1281
2019-05-22T12:07:26.024-0400,217,935,81,1235,,,,,,,,,1282
2019-05-22T12:07:27.260-0400,198,410,65,679,,,,,,,,,1282
2019-05-22T12:07:27.939-0400,213,321,180,715,,,,,,,,,1282
2019-05-22T12:07:28.655-0400,267,818,105,1191,,,,,,,,,1282
2019-05-22T12:07:29.846-0400,239,365,86,692,,,,,,,,,1283
2019-05-22T12:07:30.539-0400,297,293,231,825,,,,,,,,,1284
2019-05-22T12:07:31.365-0400,247,795,81,1161,,,,,,,,,1284
2019-05-22T12:07:32.527-0400,295,397,100,802,,,,,,,,,1284
2019-05-22T12:07:33.329-0400,208,347,61,618,,,,,,,,,1285
2019-05-22T12:07:33.947-0400,211,706,91,1011,,,,,,,,,1285
2019-05-22T12:07:34.959-0400,267,550,70,889,,,,,,,,,1286
2019-05-22T12:07:35.848-0400,246,305,79,635,,,,,,,,,1287
2019-05-22T12:07:36.484-0400,268,869,93,1238,,,,,,,,,1288
2019-05-22T12:07:37.723-0400,234,306,69,612,,,,,,,,,1289
